date,open,high,low,close,volume,dividends,stock_splits,stock_symbol
2015-02-23,88.94432032077671,89.11939167915108,88.39147190941166,88.76924896240234,1831200,0.0,0.0,INTU
2015-02-24,88.6494683352851,89.7828135663462,88.3914728758173,89.72752380371094,1400500,0.0,0.0,INTU
2015-02-25,89.53400482173228,90.3817059851214,89.3957909944771,89.96707153320312,1380700,0.0,0.0,INTU
2015-02-26,89.86575339914326,90.36331917087988,89.63539926573836,90.00396728515625,1061000,0.0,0.0,INTU
2015-02-27,89.66300994536765,90.2158653001775,89.48794564420253,89.9578628540039,1298100,0.0,0.0,INTU
2015-03-02,89.89335775109828,90.93456250441066,89.59850486295835,90.92534637451172,997300,0.0,0.0,INTU
2015-03-03,90.60286667428397,90.80557938552538,89.93022968060556,90.29879760742188,1310800,0.0,0.0,INTU
2015-03-04,89.75515698391146,90.37250416153005,89.26680048431017,89.79200744628906,1142900,0.0,0.0,INTU
2015-03-05,89.9118047738337,90.46465315113927,89.2207425447396,90.40937042236328,1121600,0.0,0.0,INTU
2015-03-06,89.96707161743065,90.53835215669152,89.49714741626198,89.7551498413086,1641700,0.0,0.0,INTU
2015-03-09,89.98549634141548,90.20663422880386,89.29443429221092,89.97628021240234,1215800,0.0,0.0,INTU
2015-03-10,89.06409288658472,89.33129739717944,87.88467425054131,87.89389038085938,1348100,0.0,0.0,INTU
2015-03-11,87.9399638556935,88.56652714916923,87.5437546108508,87.70039367675781,1059000,0.0,0.0,INTU
2015-03-12,87.90311543472006,89.13780988846962,87.75568545405531,89.08252716064453,794000,0.0,0.0,INTU
2015-03-13,88.76924269991329,90.28958099629712,88.75081746710221,90.08686828613281,1736700,0.0,0.0,INTU
2015-03-16,90.39090876669782,91.91124658229909,90.11448818285429,91.57032012939453,1451700,0.0,0.0,INTU
2015-03-17,90.9898305639331,91.5703201167862,90.67655249631764,91.2017593383789,1453400,0.0,0.0,INTU
2015-03-18,90.89771388170546,92.74976250060755,90.70421731403628,92.0771255493164,1437700,0.0,0.0,INTU
2015-03-19,91.96653753707675,92.49174442629042,91.93889617919922,91.93889617919922,1195000,0.0,0.0,INTU
2015-03-20,92.52861803663308,92.95246866758772,92.27983874253835,92.53783416748047,3435400,0.0,0.0,INTU
2015-03-23,92.9340428958138,92.9340428958138,92.19690708896341,92.26140594482422,1166500,0.0,0.0,INTU
2015-03-24,92.16007210499697,92.80506785098814,91.8560100130159,91.86521911621094,1476200,0.0,0.0,INTU
2015-03-25,91.8191430489096,91.86520964968705,89.65381597659633,89.6722412109375,1437300,0.0,0.0,INTU
2015-03-26,89.13780226743222,89.9302207711347,88.75080914604668,89.331298828125,788300,0.0,0.0,INTU
2015-03-27,89.05486314854005,89.64456886152993,88.49279879243305,89.4326400756836,1023100,0.0,0.0,INTU
2015-03-30,90.11450244351757,90.98984497564815,90.11450244351757,90.51071166992188,876100,0.0,0.0,INTU
2015-03-31,89.69065842608242,90.87928628551104,89.34052276611328,89.34052276611328,1871600,0.0,0.0,INTU
2015-04-01,89.21154850385538,90.02239252269453,88.68634136088622,90.00396728515625,1304100,0.0,0.0,INTU
2015-04-02,90.01313856661528,90.95297986946393,89.69985344576789,90.75948333740234,1080600,0.0,0.0,INTU
2015-04-06,89.79200037392788,91.01748553197068,89.3036509426387,90.16056823730469,1332300,0.0,0.0,INTU
2015-04-07,90.50150188744082,90.87006977992094,89.67222588682252,89.69986724853516,1231700,0.0,0.0,INTU
2015-04-08,89.6259558955819,90.83612360599288,89.6259558955819,90.45736694335938,1305800,0.25,0.0,INTU
2015-04-09,90.4204291479499,90.9008031854864,89.87539723576391,90.46662139892578,806300,0.0,0.0,INTU
2015-04-10,90.38347373535913,91.55668921062701,90.13405391309185,91.35345458984375,1666400,0.0,0.0,INTU
2015-04-13,90.5312742826974,91.62134501006001,90.42965698242188,90.42965698242188,1223000,0.0,0.0,INTU
2015-04-14,90.37423258842028,90.6421321049304,89.69986386783316,90.42041778564453,1823400,0.0,0.0,INTU
2015-04-15,90.90079293980877,91.14097993150487,90.36499389985096,90.49432373046875,955500,0.0,0.0,INTU
2015-04-16,89.8754112279036,90.06016616467453,89.5243740288592,89.96778869628906,1465000,0.0,0.0,INTU
2015-04-17,89.15483900467616,89.33959390393302,88.06476818398636,88.29571533203125,1550800,0.0,0.0,INTU
2015-04-20,89.0532172920862,89.75529856085063,88.72989271040103,89.28416442871094,1182600,0.0,0.0,INTU
2015-04-21,89.89385039440069,90.55897919556729,89.33033888496489,89.82918548583984,1061700,0.0,0.0,INTU
2015-04-22,91.03937961512631,92.6098175930358,90.99318736073842,92.52667999267578,2701100,0.0,0.0,INTU
2015-04-23,92.17562795785231,94.18024758440042,91.9723933324976,93.71835327148438,1526900,0.0,0.0,INTU
2015-04-24,94.14333638222283,94.14333638222283,92.82231788630358,93.5151596069336,949300,0.0,0.0,INTU
2015-04-27,93.72757325981067,94.17099480729651,93.30263142777437,93.85690307617188,958900,0.0,0.0,INTU
2015-04-28,93.41350747955515,94.38348129854563,93.14560793489649,93.90311431884766,885800,0.0,0.0,INTU
2015-04-29,93.2287536999852,94.30958478501391,93.1179035669249,93.46894073486328,1076800,0.0,0.0,INTU
2015-04-30,93.02550544844435,93.9677737292867,92.20333419144414,92.68370819091797,1267800,0.0,0.0,INTU
2015-05-01,92.68370920573695,93.17331602167685,92.42504953301003,92.92388916015625,1003600,0.0,0.0,INTU
2015-05-04,92.91465994487552,93.93082600475012,92.70218546379964,93.57054901123047,868000,0.0,0.0,INTU
2015-05-05,93.11786275002764,93.70908669368947,92.2587393556526,92.38806915283203,944400,0.0,0.0,INTU
2015-05-06,92.72989750111573,92.7760897504793,91.47354443626185,91.95391845703125,903000,0.0,0.0,INTU
2015-05-07,92.12021021592975,92.76685948621869,91.82459811409075,92.44353485107422,820800,0.0,0.0,INTU
2015-05-08,93.57052789917816,95.24258264814675,93.10863369909214,94.91925811767578,1440600,0.0,0.0,INTU
2015-05-11,94.59596070099612,95.09480742582568,94.39272606703427,94.53129577636719,647400,0.0,0.0,INTU
2015-05-12,94.08787989878948,94.91005129729486,93.31190075555016,94.46663665771484,732100,0.0,0.0,INTU
2015-05-13,94.11557855076488,94.92851701666788,93.61673186885555,94.4481430053711,581800,0.0,0.0,INTU
2015-05-14,95.05783873858114,95.93543500067098,94.67908206786117,95.90772247314453,1134700,0.0,0.0,INTU
2015-05-15,96.23106353686951,96.29572846149846,94.38348620695923,94.53129577636719,1322500,0.0,0.0,INTU
2015-05-18,94.28184482307755,94.73450622787944,93.8107177987356,94.5405044555664,1098800,0.0,0.0,INTU
2015-05-19,95.08555821216291,95.89848962009384,94.78070629120849,95.39964294433594,1393500,0.0,0.0,INTU
2015-05-20,95.74144584926015,95.96315313036153,94.93774726433995,95.50125885009766,1158000,0.0,0.0,INTU
2015-05-21,95.72297036283967,96.75760900950388,95.35345353991082,96.22181701660156,2266500,0.0,0.0,INTU
2015-05-22,97.45044948290942,100.8869439219618,97.32111965330613,98.62366485595703,3721900,0.0,0.0,INTU
2015-05-26,97.50589352895707,98.16178261597398,96.05554564967792,96.69295501708984,2369000,0.0,0.0,INTU
2015-05-27,96.80381533767195,97.43199191364947,96.37887339626778,97.17333221435547,1183000,0.0,0.0,INTU
2015-05-28,96.76686311142241,97.2010449136752,96.52667608397333,97.08094787597656,1051200,0.0,0.0,INTU
2015-05-29,96.95160442281956,96.99779666898368,95.63982638794636,96.21257781982422,2310700,0.0,0.0,INTU
2015-06-01,96.7853404137953,98.81767981229588,96.15716380668762,98.3095932006836,1805300,0.0,0.0,INTU
2015-06-02,97.69064276175747,98.71604865387272,97.23798832900538,98.12482452392578,1147600,0.0,0.0,INTU
2015-06-03,98.1432990494734,98.69757080078125,97.68140474872557,98.69757080078125,960500,0.0,0.0,INTU
2015-06-04,98.50357571970214,98.73452286932458,97.04399509052855,97.42274475097656,1063600,0.0,0.0,INTU
2015-06-05,96.69294697415413,98.07862981545051,96.69294697415413,97.55207061767578,1173600,0.0,0.0,INTU
2015-06-08,97.32113048373265,97.73683959481743,96.49895916921008,96.5359115600586,885300,0.0,0.0,INTU
2015-06-09,96.48970772389497,96.92388945429741,95.98162826861638,96.66522979736328,1304100,0.0,0.0,INTU
2015-06-10,97.23799872646094,99.65832056474753,96.99781169550369,99.28881072998047,1736700,0.0,0.0,INTU
2015-06-11,99.70452724865157,99.7229999238842,97.70914002195809,97.76457214355469,2473200,0.0,0.0,INTU
