date,open,high,low,close,volume,dividends,stock_splits,stock_symbol
2015-02-23,37.22151357407179,37.58122618025256,37.08448097817312,37.49557876586914,10995500,0.0,0.0,ORCL
2015-02-24,37.50414150227029,37.64973719192444,37.152995305152935,37.58122253417969,10522500,0.0,0.0,ORCL
2015-02-25,37.53839091455792,37.76106757947029,37.15298585306186,37.45274353027344,11785400,0.0,0.0,ORCL
2015-02-26,37.51269788206025,37.81245884889067,37.43561686397402,37.589778900146484,8519300,0.0,0.0,ORCL
2015-02-27,37.487016487429926,37.77821116854696,37.40993544633674,37.52983856201172,9549500,0.0,0.0,ORCL
2015-03-02,37.52126853247102,37.71825265290193,37.23863701156085,37.709686279296875,11091000,0.0,0.0,ORCL
2015-03-03,37.53838966783666,37.581211724999875,36.97312675167345,37.152984619140625,10058700,0.0,0.0,ORCL
2015-03-04,36.998825646206235,37.39279383192949,36.673372104163036,37.349971771240234,14697600,0.0,0.0,ORCL
2015-03-05,37.39278463581812,37.58976868023491,37.05020170032882,37.51268768310547,10983500,0.0,0.0,ORCL
2015-03-06,37.34998570410709,37.34998570410709,36.22802899968168,36.296546936035156,15086600,0.0,0.0,ORCL
2015-03-09,36.18518832264744,36.64767435395535,36.133799896797676,36.56202697753906,11474200,0.0,0.0,ORCL
2015-03-10,36.176637618848716,36.442136408961,35.782666086518645,35.816925048828125,13960700,0.0,0.0,ORCL
2015-03-11,35.911130533046936,36.108114638071385,35.465773886729664,35.51716232299805,11108800,0.0,0.0,ORCL
2015-03-12,35.50860111464393,35.76553679912806,35.337309569283015,35.645633697509766,13716700,0.0,0.0,ORCL
2015-03-13,35.57712493989883,36.3736279808753,35.55142908020877,36.296546936035156,18405400,0.0,0.0,ORCL
2015-03-16,36.67337602341098,37.28145784467943,36.60486137240884,37.17868423461914,17423200,0.0,0.0,ORCL
2015-03-17,36.9217446180325,37.118728710829636,36.707631047542506,36.71619415283203,21509000,0.0,0.0,ORCL
2015-03-18,37.94092954315118,38.489059840408544,37.12729720379727,37.79533386230469,37900300,0.0,0.0,ORCL
2015-03-19,37.683985674498686,38.10364967976739,37.683985674498686,37.82101821899414,15729600,0.0,0.0,ORCL
2015-03-20,37.7953310063627,38.30920230443307,37.735379463824955,38.03513717651367,20724700,0.0,0.0,ORCL
2015-03-23,37.975182822355634,38.21498897475175,37.82102079092562,37.898101806640625,10749200,0.0,0.0,ORCL
2015-03-24,37.96662727946704,38.112222967532574,37.43562316894531,37.43562316894531,14913400,0.0,0.0,ORCL
2015-03-25,37.40991875853653,37.46987028963087,36.767578125,36.767578125,17491000,0.0,0.0,ORCL
2015-03-26,36.639108054595056,37.02451308144064,36.36504298375228,36.818965911865234,14065600,0.0,0.0,ORCL
2015-03-27,36.76758334644295,36.930308487220316,36.33078982402461,36.51921081542969,18030800,0.0,0.0,ORCL
2015-03-30,37.02453677424245,37.36711996557899,36.93032623326913,37.20439147949219,12730100,0.0,0.0,ORCL
2015-03-31,37.09303382766979,37.3157104896409,36.938871805107645,36.95600128173828,13264200,0.0,0.0,ORCL
2015-04-01,36.81897890141047,36.930315629578935,36.58773580372175,36.776153564453125,12050900,0.0,0.0,ORCL
2015-04-02,36.94804821190497,37.05118210693983,36.50972342051385,36.63004684448242,11183900,0.15,0.0,ORCL
2015-04-06,36.337833200837906,37.04258752902041,36.27767148588825,36.922264099121094,9766500,0.0,0.0,ORCL
2015-04-07,36.948050033076356,37.369182037723974,36.90507456934011,36.922264099121094,8075400,0.0,0.0,ORCL
2015-04-08,36.82772119753418,37.24885645642567,36.82772119753418,37.05118179321289,6947100,0.0,0.0,ORCL
2015-04-09,36.930853955388805,37.22306935272008,36.73317931580691,37.1285285949707,9399500,0.0,0.0,ORCL
2015-04-10,37.025398919030124,37.721556798688226,37.025398919030124,37.394962310791016,12542800,0.0,0.0,ORCL
2015-04-13,37.42933683996098,37.63560788066964,36.98241898389803,37.025394439697266,10943400,0.0,0.0,ORCL
2015-04-14,36.99101157451287,37.00820109934777,36.53549736280461,36.724578857421875,10510500,0.0,0.0,ORCL
2015-04-15,36.91365951738306,37.97938380451665,36.81052564927226,37.8074951171875,18188700,0.0,0.0,ORCL
2015-04-16,37.549656736336516,37.781710405971594,37.17149702206082,37.35198211669922,11960800,0.0,0.0,ORCL
2015-04-17,37.00821073881559,37.3004261799885,36.8363187242608,36.956642150878906,12473500,0.0,0.0,ORCL
2015-04-20,37.22306581228107,37.652794104038136,37.17149723698622,37.231658935546875,10426300,0.0,0.0,ORCL
2015-04-21,37.394955290222235,37.70436019134554,37.300417818049446,37.317604064941406,9312900,0.0,0.0,ORCL
2015-04-22,37.394961306100704,37.601232366222156,37.248855234047106,37.42934036254883,7343900,0.0,0.0,ORCL
2015-04-23,37.394958223094584,37.49809538393586,36.94804364038374,37.29182434082031,11311000,0.0,0.0,ORCL
2015-04-24,37.309013432283834,37.45512276915392,36.74177216854373,37.025394439697266,17767100,0.0,0.0,ORCL
2015-04-27,37.04257137425684,37.77311131779631,37.016788730113305,37.48089599609375,12916000,0.0,0.0,ORCL
2015-04-28,37.56686257188773,38.314592480434506,37.34340520701607,38.24583435058594,18287700,0.0,0.0,ORCL
2015-04-29,38.1598777060236,38.58960604380059,37.54106785048329,38.44349670410156,36608700,0.0,0.0,ORCL
2015-04-30,37.85906090774765,38.16846579469846,37.39495357732143,37.48949432373047,20196300,0.0,0.0,ORCL
2015-05-01,37.33479548138716,38.14268682603211,37.33479548138716,38.134090423583984,11942000,0.0,0.0,ORCL
2015-05-04,38.28879828014084,38.54663465429844,38.02236878089052,38.323177337646484,9168200,0.0,0.0,ORCL
2015-05-05,38.22004501978302,38.34896157289429,37.72155850109711,37.74734115600586,11410200,0.0,0.0,ORCL
2015-05-06,37.98798707482628,38.02236612993499,36.95663837153513,37.18009567260742,12732100,0.0,0.0,ORCL
2015-05-07,37.10274221400329,37.52387741742474,36.97382568292347,37.36917495727539,8787100,0.0,0.0,ORCL
2015-05-08,37.669988767909096,38.02236588407695,37.54966207580667,37.82468795776367,9582900,0.0,0.0,ORCL
2015-05-11,37.790307698940055,37.98798232323899,37.47230639681127,37.6785774230957,7429400,0.0,0.0,ORCL
2015-05-12,37.515279856998205,37.54965562741415,37.19727857175992,37.4465217590332,8515100,0.0,0.0,ORCL
2015-05-13,37.60980749502529,37.87624013716119,37.48948413359801,37.63559341430664,7451200,0.0,0.0,ORCL
