date,open,high,low,close,volume,dividends,stock_splits,stock_symbol
2015-02-23,4.6024827839645805,4.609288991710228,4.583766726820645,4.5990800857543945,7342000,0.0,0.0,SONY
2015-02-24,4.672244319358793,4.731795606752404,4.667139865344666,4.719885349273682,8431500,0.0,0.0,SONY
2015-02-25,4.6960637852384135,4.735197653495922,4.690959332364597,4.711377143859863,4915500,0.0,0.0,SONY
2015-02-26,4.769227774835969,4.8100629982084335,4.764123321206575,4.786242485046387,6143500,0.0,0.0,SONY
2015-02-27,4.849197890077366,4.8747201635813155,4.816870217856063,4.8185715675354,8342000,0.0,0.0,SONY
2015-03-02,4.755616157680656,4.786242473721868,4.745407250446021,4.782839775085449,6048500,0.0,0.0,SONY
2015-03-03,4.757318620410823,4.762423075222796,4.718184737294217,4.735199451446533,6191000,0.0,0.0,SONY
2015-03-04,4.731794617907739,4.7505110806024335,4.699466956791025,4.745406627655029,5019500,0.0,0.0,SONY
2015-03-05,4.760721392079682,4.787944608286528,4.752213832767976,4.7743330001831055,6084000,0.0,0.0,SONY
2015-03-06,4.719885199457609,4.728392757765351,4.677348624907021,4.680751323699951,7109000,0.0,0.0,SONY
2015-03-09,4.61949860316002,4.6467222237029615,4.609290100411311,4.63991641998291,5056000,0.0,0.0,SONY
2015-03-10,4.5327227669365575,4.544633022429023,4.514006709114491,4.520812511444092,7700000,0.0,0.0,SONY
2015-03-11,4.559948059454974,4.575261018914325,4.549739149373538,4.56675386428833,7595500,0.0,0.0,SONY
2015-03-12,4.597379551967545,4.619498718858754,4.597379551967545,4.616096019744873,5950500,0.0,0.0,SONY
2015-03-13,4.531021818672592,4.531021818672592,4.493589294053792,4.519111156463623,7555000,0.0,0.0,SONY
2015-03-16,4.377889894617048,4.403412167779309,4.369382740671473,4.393203258514404,11894000,0.0,0.0,SONY
2015-03-17,4.61949812678591,4.622901231126367,4.515708515185644,4.55143928527832,9300500,0.0,0.0,SONY
2015-03-18,4.755616157680656,4.815167440444871,4.718183633041228,4.782839775085449,12221500,0.0,0.0,SONY
2015-03-19,4.764123548271,4.770929351547003,4.714780764610239,4.7386016845703125,5273000,0.0,0.0,SONY
2015-03-20,4.7556160228583835,4.781137884558731,4.719884848550148,4.748809814453125,7276000,0.0,0.0,SONY
2015-03-23,4.743705477847496,4.759018431670385,4.724989014366505,4.726690769195557,6267000,0.0,0.0,SONY
2015-03-24,4.709676468307943,4.719885376394858,4.682453254293132,4.69096040725708,4719000,0.0,0.0,SONY
