date,open,high,low,close,volume,dividends,stock_splits,stock_symbol
2015-02-23,102.04188627204576,102.14751161535749,100.96697907207377,101.22172546386719,2839262,0.0,0.0,IBM
2015-02-24,100.96073292667629,102.51407261540591,100.35183289227786,102.41466522216797,4917874,0.0,0.0,IBM
2015-02-25,102.48305820680909,102.49549405462021,101.01670911199513,101.15962219238281,4188812,0.0,0.0,IBM
2015-02-26,101.73741985945155,101.98594828911662,99.2707199080861,99.95418548583984,7437897,0.0,0.0,IBM
2015-02-27,99.95418689752856,100.83648713180322,99.51304173886122,100.6190185546875,4612860,0.0,0.0,IBM
2015-03-02,100.61899729215048,100.61899729215048,99.29555217887535,99.71184539794922,6190123,0.0,0.0,IBM
2015-03-03,99.58137400798475,100.50094196164191,99.41360915986048,100.0535888671875,3383182,0.0,0.0,IBM
2015-03-04,99.74914469014342,99.76157061601049,98.61831601766106,99.05325317382812,3800746,0.0,0.0,IBM
2015-03-05,99.32664411157707,100.3456295418541,99.22722678696512,100.14680480957031,3966118,0.0,0.0,IBM
2015-03-06,99.53163742937731,100.30831203738619,98.20820246183472,98.48158264160156,4749049,0.0,0.0,IBM
2015-03-09,98.29521619116362,100.12815419097159,98.29521619116362,99.89205169677734,5432819,0.0,0.0,IBM
2015-03-10,99.1650892540263,99.55653068288781,98.05289459228516,98.05289459228516,4812646,0.0,0.0,IBM
2015-03-11,98.52512829238344,98.87929201392011,96.89101471932007,97.42536926269531,5972555,0.0,0.0,IBM
2015-03-12,97.09601983473328,98.6182895559151,97.09601983473328,98.15850067138672,4777396,0.0,0.0,IBM
2015-03-13,97.83542198525895,97.87269975862384,95.31280064987817,95.85958099365234,6343049,0.0,0.0,IBM
2015-03-16,96.33800383243815,97.60552746176293,96.1826748183543,97.59931945800781,3922082,0.0,0.0,IBM
2015-03-17,97.05253489649776,97.7297923757674,96.5368342619235,97.52474975585938,3464038,0.0,0.0,IBM
2015-03-18,97.45642188984124,99.84856643780394,96.80402604362631,99.29557800292969,6002785,0.0,0.0,IBM
2015-03-19,99.22723044916273,99.98526154533786,98.67424201428848,99.29557800292969,4057016,0.0,0.0,IBM
2015-03-20,100.00389531976703,101.27763706956742,99.63109769394273,101.20307159423828,9420694,0.0,0.0,IBM
2015-03-23,101.1347097180288,102.73775300858,101.10984795425087,102.29039001464844,6202885,0.0,0.0,IBM
2015-03-24,102.38980307601655,102.45194261349776,101.21548878766055,101.27761840820312,4546021,0.0,0.0,IBM
2015-03-25,101.32734348112722,101.32734348112722,98.91656494140625,98.91656494140625,5678629,0.0,0.0,IBM
2015-03-26,98.96004416067468,100.19029003755604,98.7363576829113,99.78020477294922,4598216,0.0,0.0,IBM
2015-03-27,99.90446791364839,99.97281545362912,98.93518634694541,99.66214752197266,3637883,0.0,0.0,IBM
2015-03-30,100.22755841837927,101.65041095261732,100.19028064789201,101.07257080078125,4328348,0.0,0.0,IBM
2015-03-31,100.0846452964389,100.86132005710294,99.66214406424028,99.72427368164062,4451148,0.0,0.0,IBM
2015-04-01,99.55655778116439,99.79887825941965,98.41329303734693,98.9041519165039,3871037,0.0,0.0,IBM
2015-04-02,99.11538178969867,100.99181557971788,98.72394033653885,99.69322204589844,4886494,0.0,0.0,IBM
2015-04-06,99.22101178960772,101.15336729492797,98.60589372721999,100.68115234375,3625122,0.0,0.0,IBM
2015-04-07,100.45124499656694,101.79954212456892,100.4201752262536,100.69978332519531,3292808,0.0,0.0,IBM
2015-04-08,100.4823444878023,101.61939131464614,100.04119923678995,100.56311798095703,2640418,0.0,0.0,IBM
2015-04-09,100.4699118238942,100.94833482807172,99.86100170471619,100.86756134033203,2367621,0.0,0.0,IBM
2015-04-10,100.86755700287615,101.48268501786336,100.19030926960238,101.1906509399414,2631422,0.0,0.0,IBM
2015-04-13,100.8861870153304,101.89896439075306,100.87996909418996,100.89239501953125,4046869,0.0,0.0,IBM
2015-04-14,100.9172473467777,101.11607205057877,99.90447006609602,100.84268188476562,2844388,0.0,0.0,IBM
2015-04-15,101.0477399995952,102.4954545992869,100.96696652158056,101.97974395751953,3659745,0.0,0.0,IBM
2015-04-16,101.4702340408453,101.886527286452,100.99180125841048,101.35839080810547,3281197,0.0,0.0,IBM
2015-04-17,100.50094988987682,100.56929743521492,99.43226084811619,99.82991027832031,4512862,0.0,0.0,IBM
2015-04-20,100.7184067035371,103.53926982836867,100.59414746917825,103.24102783203125,10051223,0.0,0.0,IBM
2015-04-21,103.18510397584522,103.99905648636768,101.93001631752777,102.06049346923828,10129046,0.0,0.0,IBM
2015-04-22,102.14126554486722,103.1416168062666,101.20926181842333,102.74395751953125,4209941,0.0,0.0,IBM
2015-04-23,102.66320480902978,106.81372176938592,102.60728318577053,105.77609252929688,8614438,0.0,0.0,IBM
2015-04-24,105.76986303512703,106.15508648150968,104.84406731271612,105.49026489257812,4067266,0.0,0.0,IBM
2015-04-27,106.17996618681065,106.55277372496359,105.81337657025007,106.08055877685547,3314356,0.0,0.0,IBM
2015-04-28,106.1426924310309,108.54104504120554,105.63940768976643,108.0626220703125,6084268,0.0,0.0,IBM
2015-04-29,107.73947363697177,108.81438021417495,107.36666627329029,108.36080932617188,4726246,0.0,0.0,IBM
2015-04-30,107.96940349361077,108.28627944400829,105.8133617956192,106.4284896850586,5295793,0.0,0.0,IBM
2015-05-01,107.61526343229215,108.11233027239622,107.13062251942011,107.90728759765625,3464457,0.0,0.0,IBM
2015-05-04,108.40431873022219,109.54136507447599,107.92589589702547,108.0936508178711,4213288,0.0,0.0,IBM
2015-05-05,107.80783916966205,108.25519221372367,106.84476571541687,107.54065704345703,3758906,0.0,0.0,IBM
2015-05-06,108.24184342157484,108.96178618298623,105.71265128736657,106.45763397216797,3778780,1.24283,0.0,IBM
2015-05-07,106.19468714527304,107.66587746238385,105.82533331388554,107.04610443115234,2585712,0.0,0.0,IBM
2015-05-08,108.26688020707955,108.51103444103873,107.82865158448978,108.10411071777344,3234860,0.0,0.0,IBM
2015-05-11,108.08534221428462,108.29820157327312,106.96474055674537,107.12751007080078,2783406,0.0,0.0,IBM
2015-05-12,106.7706985473633,107.35917696603029,105.70017641782522,106.77069854736328,3098670,0.0,0.0,IBM
2015-05-13,107.20259797962446,108.14165489507437,106.89584398355811,107.85367584228516,2570545,0.0,0.0,IBM
2015-05-14,108.61749086310203,109.18092925572492,108.44220136121722,108.9618148803711,2551299,0.0,0.0,IBM
2015-05-15,108.87415555692655,109.18717463818604,108.05405295809959,108.46723175048828,3050764,0.0,0.0,IBM
2015-05-18,108.57993270888251,108.61123761786101,107.86624473291772,108.34203338623047,2061248,0.0,0.0,IBM
2015-05-19,108.28568352442393,108.77399207522299,107.63459546470186,108.6049575805664,2639058,0.0,0.0,IBM
2015-05-20,108.51102589631259,109.2059286594734,107.9663726492943,108.78022003173828,2406114,0.0,0.0,IBM
2015-05-21,108.50476824681616,109.01812662362654,108.32947879814488,108.51728820800781,2401198,0.0,0.0,IBM
