date,open,high,low,close,volume,dividends,stock_splits,stock_symbol
2015-02-23,26.582001343842435,26.659273421038986,25.948360878060193,26.08745002746582,25565500,0.0,0.0,INTC
2015-02-24,25.971540077253557,26.65154550996818,25.89426505777429,26.589725494384766,29607500,0.0,0.0,INTC
2015-02-25,26.29608143013676,26.388811436283014,26.06426231025121,26.234264373779297,24686300,0.0,0.0,INTC
2015-02-26,25.979263151218085,26.180175231277794,25.832445052513105,26.0024471282959,25928400,0.0,0.0,INTC
2015-02-27,25.9869889474898,25.994714973743875,25.662439837760758,25.693349838256836,24427300,0.0,0.0,INTC
2015-03-02,25.7242610918953,26.373356395233788,25.592895057257493,26.319265365600586,25406400,0.0,0.0,INTC
2015-03-03,26.234267756525554,26.566542952044355,26.20335775049115,26.350175857543945,27332000,0.0,0.0,INTC
2015-03-04,26.16472952917916,26.589731921959526,26.056547423497754,26.365638732910156,23005800,0.0,0.0,INTC
2015-03-05,26.473815413404054,26.65927251923945,25.95608602867059,26.064268112182617,21225800,0.0,0.0,INTC
2015-03-06,25.917447957686118,26.0256300327093,25.56199172611267,25.646989822387695,32373100,0.0,0.0,INTC
2015-03-09,25.654720927479943,25.708811969481626,25.098352555187528,25.283809661865234,33058800,0.0,0.0,INTC
2015-03-10,24.912889223729554,25.04425229229912,24.34106605743827,24.49561309814453,50278900,0.0,0.0,INTC
2015-03-11,24.7042572134895,25.46926220292604,24.688803683806636,24.98244285583496,49683600,0.0,0.0,INTC
2015-03-12,23.962432118885964,24.418344356943678,23.630156948043552,23.80015754699707,107402400,0.0,0.0,INTC
2015-03-13,23.66879695412079,23.939253636779885,23.460160289322378,23.900617599487305,47954700,0.0,0.0,INTC
2015-03-16,23.900612995851677,24.039705061506186,23.684247396625764,23.823339462280273,33074600,0.0,0.0,INTC
2015-03-17,23.63015854590603,23.746068120024376,23.498793968873187,23.63788604736328,29215600,0.0,0.0,INTC
2015-03-18,23.49879397339712,24.109253323805568,23.41379293122121,23.869705200195312,39834100,0.0,0.0,INTC
2015-03-19,23.784703719780683,24.03197785110052,23.71515768611322,23.753793716430664,27414200,0.0,0.0,INTC
2015-03-20,23.946979759789176,24.433802055311148,23.900616222934314,24.19425392150879,64777100,0.0,0.0,INTC
2015-03-23,24.178804706360882,24.565171021460003,24.1092586517334,24.1092586517334,29694000,0.0,0.0,INTC
2015-03-24,24.078342965470817,24.201980039260206,23.753795278306132,23.79243278503418,28471400,0.0,0.0,INTC
2015-03-25,23.807885395646775,23.86970393015729,23.073790482568203,23.09697151184082,37691000,0.0,0.0,INTC
2015-03-26,22.795606826963848,23.491065723520915,22.648787251665862,23.243791580200195,45450100,0.0,0.0,INTC
2015-03-27,23.189700600939545,25.500170409679413,23.066063528984046,24.72743797302246,73857200,0.0,0.0,INTC
2015-03-30,24.464710585917807,24.804711821309994,24.186526417078507,24.310163497924805,51391500,0.0,0.0,INTC
2015-03-31,24.28698625172731,24.673352558057378,24.109258104544395,24.163349151611328,32098500,0.0,0.0,INTC
2015-04-01,24.05516026926056,24.201979845913854,23.68424905085556,23.807886123657227,31532100,0.0,0.0,INTC
2015-04-02,23.800158622373353,24.132433808229145,23.69970405342331,23.807886123657227,20909600,0.0,0.0,INTC
2015-04-06,23.807887094920535,24.147889795930908,23.529704406703168,23.98561668395996,21490900,0.0,0.0,INTC
2015-04-07,24.008795285120954,24.41061648438852,23.95470425327149,24.155614852905273,23258300,0.0,0.0,INTC
2015-04-08,24.13243538107889,24.387437044586022,24.00107079843156,24.19425392150879,18250300,0.0,0.0,INTC
2015-04-09,23.707435502121832,24.43380453117857,23.622434447716245,24.140165328979492,34167600,0.0,0.0,INTC
2015-04-10,24.209705834818127,24.681073066597037,24.209705834818127,24.6733455657959,28084900,0.0,0.0,INTC
2015-04-13,24.580621185812745,24.76607681478418,24.503347638607067,24.518802642822266,23489000,0.0,0.0,INTC
2015-04-14,24.480161158140078,24.681071746614435,24.163341011587825,24.333341598510742,39754000,0.0,0.0,INTC
2015-04-15,24.92834664635783,25.492443908647477,24.781528547307527,25.368806838989258,61083500,0.0,0.0,INTC
2015-04-16,25.38426423285557,25.49244927083533,25.26835611377429,25.39971923828125,28903200,0.0,0.0,INTC
2015-04-17,25.121532823327556,25.268353888068674,24.89744263374587,25.090625762939453,30593600,0.0,0.0,INTC
2015-04-20,25.19880734900279,25.337899435111076,25.13698733395886,25.291534423828125,20649300,0.0,0.0,INTC
2015-04-21,25.446077648412295,25.476987651239,24.943800419568742,25.059711456298828,19023800,0.0,0.0,INTC
2015-04-22,25.044265054756732,25.283813237311218,24.75062582255141,25.26835823059082,21144200,0.0,0.0,INTC
2015-04-23,24.75834721830071,25.04425738572408,24.735163241448927,24.997892379760742,23775300,0.0,0.0,INTC
2015-04-24,25.04426491910766,25.098355968465516,24.742899659045012,24.789264678955078,22759900,0.0,0.0,INTC
2015-04-27,24.78925577658139,25.26062004488799,24.78925577658139,25.113801956176758,25869600,0.0,0.0,INTC
2015-04-28,24.95925671131684,25.53108000221234,24.905165677443783,25.515625,29572800,0.0,0.0,INTC
2015-04-29,25.160168597033508,25.500169799844954,25.1524396221172,25.41516876220703,21819000,0.0,0.0,INTC
2015-04-30,25.276078100673807,25.384260173613097,24.959257909462853,25.152441024780273,22013300,0.0,0.0,INTC
2015-05-01,25.214262046764535,25.878812461719033,25.20653307110756,25.824718475341797,27091200,0.0,0.0,INTC
2015-05-04,25.708804278405225,25.886532355775802,25.670168252496808,25.832441329956055,21397300,0.0,0.0,INTC
2015-05-05,25.684565084767158,25.762395912553238,25.349887180986638,25.404369354248047,29779200,0.24,0.0,INTC
2015-05-06,25.295407120057586,25.52112069616385,24.85176483270721,25.077478408813477,31985400,0.0,0.0,INTC
2015-05-07,25.116394845776973,25.396590611071275,25.0463459044534,25.093046188354492,21475300,0.0,0.0,INTC
2015-05-08,25.303179030060548,25.591159535189583,25.17086607018086,25.528892517089844,26926500,0.0,0.0,INTC
2015-05-11,25.435501186414385,25.458849839390858,25.24092116079558,25.443283081054688,18358600,0.0,0.0,INTC
2015-05-12,25.248709868639708,25.29541015625,24.90625,25.100830078125,24530200,0.0,0.0,INTC
2015-05-13,25.116391728572637,25.606734256981078,25.116391728572637,25.404369354248047,20470800,0.0,0.0,INTC
2015-05-14,25.575601042822107,25.78574784321406,25.50555210935812,25.661216735839844,21098900,0.0,0.0,INTC
2015-05-15,25.75461343405544,25.777962088051265,25.48998446889854,25.676782608032227,17149700,0.0,0.0,INTC
2015-05-18,25.668991918523233,26.00366973876953,25.56780949241144,26.00366973876953,23689500,0.0,0.0,INTC
2015-05-19,25.96476183381297,25.980328593791985,25.676784196840984,25.801315307617188,21867100,0.0,0.0,INTC
2015-05-20,25.731268249144943,26.073728086495436,25.69234986183067,25.972545623779297,21359800,0.0,0.0,INTC
2015-05-21,25.848013299702504,26.120427152930617,25.739048946033645,26.112642288208008,21269800,0.0,0.0,INTC
2015-05-22,26.05037968851545,26.081510241998036,25.933630463523336,26.034812927246094,20845000,0.0,0.0,INTC
2015-05-26,25.894717580026036,25.910284342819413,25.560039602609493,25.762401580810547,28594500,0.0,0.0,INTC
2015-05-27,25.840234844067638,26.346141263316557,25.78575265998016,26.2371768951416,30172700,0.0,0.0,INTC
2015-05-28,26.26052305851623,26.57963419993106,26.213822780849767,26.470666885375977,27065700,0.0,0.0,INTC
2015-05-29,26.649681099846127,27.046623038048892,26.626329478265603,26.82090950012207,43545500,0.0,0.0,INTC
2015-06-01,26.750858299577267,26.92208965435347,26.213818553763613,26.392831802368164,46734500,0.0,0.0,INTC
2015-06-02,26.182684294402772,26.26829996935171,25.793524294856823,25.89470672607422,36351100,0.0,0.0,INTC
2015-06-03,25.816882309801816,25.871367461033486,25.365458090483138,25.474422454833984,38138700,0.0,0.0,INTC
2015-06-04,25.30318552711351,25.466635007066532,25.061908192661775,25.147523880004883,33761800,0.0,0.0,INTC
2015-06-05,25.12417327996891,25.139740039124288,24.773930106140085,24.781713485717773,27778500,0.0,0.0,INTC
2015-06-08,24.758363125477977,24.86732895406287,24.291370746689747,24.361419677734375,38171600,0.0,0.0,INTC
2015-06-09,24.38476959454955,24.64161517786863,24.24467173373408,24.3225040435791,33976700,0.0,0.0,INTC
2015-06-10,24.485951876805245,25.030776590532657,24.415904427153126,24.76614761352539,33336800,0.0,0.0,INTC
2015-06-11,24.867333515013556,24.98407977546339,24.781717809249933,24.789501190185547,24293600,0.0,0.0,INTC
2015-06-12,24.68831136457556,24.984072329341203,24.283586068242734,24.376983642578125,31629800,0.0,0.0,INTC
2015-06-15,24.221327433850306,24.52487186382884,24.081229547851567,24.431472778320312,23175000,0.0,0.0,INTC
2015-06-16,24.330289922732252,24.71945002741218,24.2291074641798,24.62605094909668,20254500,0.0,0.0,INTC
2015-06-17,24.711667815453666,24.97629681790896,24.664969016352163,24.867332458496094,28194200,0.0,0.0,INTC
2015-06-18,24.968509952785475,25.295402965968258,24.906242920337977,25.20200538635254,27722400,0.0,0.0,INTC
2015-06-19,25.21757477369235,25.349887777855177,24.875111997636406,24.96072769165039,39008400,0.0,0.0,INTC
2015-06-22,25.108606338500977,25.209788787748387,24.96851144523125,25.108606338500977,23608400,0.0,0.0,INTC
2015-06-23,25.14752302536102,25.170871677822685,24.851760561606092,24.97629165649414,17995900,0.0,0.0,INTC
2015-06-24,25.022996971252237,25.022996971252237,24.81284866506949,24.836198806762695,23313900,0.0,0.0,INTC
2015-06-25,24.921804798733525,25.15530018658194,24.898454666137695,24.898454666137695,22743300,0.0,0.0,INTC
2015-06-26,24.524868445654707,24.54043520515785,23.941128325037965,24.143491744995117,62157200,0.0,0.0,INTC
2015-06-29,23.894432817723306,24.112361542631685,23.590886903771047,23.653152465820312,35194500,0.0,0.0,INTC
2015-06-30,23.839941086775042,23.886641355909088,23.466347840868252,23.676494598388672,34412200,0.0,0.0,INTC
2015-07-01,23.730982981068045,23.77768177791424,23.357389637242548,23.489704132080078,27178900,0.0,0.0,INTC
2015-07-02,23.489702329759872,24.065659061764116,23.42743677723314,23.785463333129883,27105200,0.0,0.0,INTC
