date,open,high,low,close,volume,dividends,stock_splits,stock_symbol
2015-02-23,18.46735881773605,18.482490142289492,18.255524602995436,18.3236141204834,7827400,0.0,0.0,TSM
2015-02-24,18.444665102243093,18.974250011520297,18.421969554390188,18.943988800048828,15932700,0.0,0.0,TSM
2015-02-25,18.951553020664605,19.155821609357478,18.906160481956004,18.943988800048828,10388400,0.0,0.0,TSM
2015-02-26,18.762417854278173,18.9061625930763,18.648935773333523,18.671632766723633,7588500,0.0,0.0,TSM
2015-02-27,18.72458576595441,18.747282753030422,18.512751548919262,18.55814552307129,8541000,0.0,0.0,TSM
2015-03-02,18.459796479252645,18.63380241394043,18.459796479252645,18.63380241394043,7081200,0.0,0.0,TSM
2015-03-03,18.694330345697306,18.709461676266,18.459800493894996,18.53545570373535,7485300,0.0,0.0,TSM
2015-03-04,18.588410979845346,18.61110797211115,18.255528974961262,18.40683937072754,9415000,0.0,0.0,TSM
2015-03-05,18.50518798828125,18.520319314717128,18.263092537318055,18.50518798828125,6882400,0.0,0.0,TSM
2015-03-06,18.34631706737351,18.444667822916458,18.18744243695728,18.225269317626953,6375000,0.0,0.0,TSM
2015-03-09,17.90751578460211,17.930212775219843,17.597330794506988,17.74107551574707,15598700,0.0,0.0,TSM
2015-03-10,17.415758128096453,17.5973297128695,17.332537277282796,17.438453674316406,12405600,0.0,0.0,TSM
2015-03-11,17.71080983947443,17.945339597160483,17.71080983947443,17.771333694458008,9485000,0.0,0.0,TSM
2015-03-12,17.778904416707594,17.9680416977364,17.75620742350308,17.80160140991211,10892000,0.0,0.0,TSM
2015-03-13,17.89994693726277,18.13447669325325,17.8923812750692,18.066387176513672,9748200,0.0,0.0,TSM
2015-03-16,18.134475921582634,18.45222650517869,18.0815177314837,18.369007110595703,18384800,0.0,0.0,TSM
2015-03-17,18.19500165928493,18.490056730848096,18.11934791873281,18.391704559326172,12558800,0.0,0.0,TSM
2015-03-18,18.543011780276398,18.838065358775754,18.27065374289093,18.694320678710938,14551700,0.0,0.0,TSM
2015-03-19,18.83806568771839,19.02720289631597,18.633797156112433,18.656494140625,11699700,0.0,0.0,TSM
2015-03-20,18.76241111841114,18.838066292881027,18.671626063449217,18.739715576171875,7196900,0.0,0.0,TSM
2015-03-23,18.822936882027737,18.87589651963971,18.724586155324943,18.762413024902344,9110900,0.0,0.0,TSM
2015-03-24,18.618676578860054,18.686766123416067,18.497628820316727,18.53545570373535,9071500,0.0,0.0,TSM
2015-03-25,18.490060033781486,18.497625697788692,17.46115281684678,17.536808013916016,32339400,0.0,0.0,TSM
2015-03-26,17.446019263682686,17.78646688557047,17.37036407626288,17.551937103271484,36432500,0.0,0.0,TSM
2015-03-27,17.33253906190719,17.49141511681877,17.143401794585635,17.355236053466797,20264000,0.0,0.0,TSM
2015-03-30,17.234186143142118,17.627590512847455,17.234186143142118,17.589763641357422,14707100,0.0,0.0,TSM
2015-03-31,17.71081475703791,17.824296836266104,17.64272522090041,17.76377296447754,13621500,0.0,0.0,TSM
2015-04-01,17.72594109568198,17.756202301555927,17.50654122033516,17.574630737304688,13314800,0.0,0.0,TSM
2015-04-02,17.869681666496238,18.028556207412798,17.83941902460612,17.922639846801758,12443500,0.0,0.0,TSM
2015-04-06,17.551937273323343,17.960472980544097,17.544371610207794,17.80916404724121,11439200,0.0,0.0,TSM
2015-04-07,17.809164122496203,17.87725220481847,17.66541940869876,17.695680618286133,13305600,0.0,0.0,TSM
2015-04-08,17.49897746197575,17.665419162899852,17.461150589767183,17.551937103271484,10835200,0.0,0.0,TSM
2015-04-09,17.58976434887196,17.90751498837814,17.58219868566911,17.733509063720703,10183300,0.0,0.0,TSM
2015-04-10,17.952909908949106,18.00586811539982,17.68811743369263,17.77890396118164,10531900,0.0,0.0,TSM
2015-04-13,17.786462831190004,17.922641848903442,17.635152490841215,17.650283813476562,11125700,0.0,0.0,TSM
2015-04-14,17.58220055495641,17.627593095996804,17.27201554567513,17.536808013916016,13787000,0.0,0.0,TSM
2015-04-15,17.521672289362943,17.884815412571943,17.46871409760361,17.78646469116211,16883000,0.0,0.0,TSM
2015-04-16,17.78646574941556,17.816726956648864,17.135833199369767,17.582197189331055,28320800,0.0,0.0,TSM
2015-04-17,17.430888593027383,17.589763180728188,17.302275213125608,17.567066192626953,16113600,0.0,0.0,TSM
2015-04-20,17.703243449894554,17.869685126513094,17.544368878215913,17.60489273071289,15253500,0.0,0.0,TSM
